"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 04- 30","1,477.37","1,474.66","1,483.69","1,471.13","","0.26%"
"2024- 04- 29","1,473.51","1,473.70","1,483.59","1,472.24","","0.12%"
"2024- 04- 26","1,471.68","1,472.26","1,480.02","1,468.61","","0.02%"
"2024- 04- 25","1,471.39","1,474.10","1,477.40","1,470.31","","-0.11%"
"2024- 04- 24","1,473.01","1,470.14","1,474.92","1,464.05","","0.27%"
"2024- 04- 23","1,469.03","1,469.68","1,474.52","1,465.29","","0.03%"
"2024- 04- 22","1,468.62","1,465.12","1,475.86","1,464.47","","0.30%"
"2024- 04- 19","1,464.18","1,469.43","1,479.81","1,464.26","","-0.27%"
"2024- 04- 18","1,468.11","1,473.02","1,475.62","1,463.68","","-0.22%"
"2024- 04- 17","1,471.38","1,475.98","1,478.59","1,468.46","","-0.26%"
"2024- 04- 16","1,475.23","1,474.67","1,486.48","1,473.89","","0.14%"
"2024- 04- 15","1,473.18","1,468.54","1,479.31","1,467.84","","0.33%"
"2024- 04- 12","1,468.27","1,467.84","1,475.68","1,465.57","","0.16%"
"2024- 04- 11","1,465.98","1,465.51","1,472.31","1,462.92","","0.11%"
"2024- 04- 10","1,464.32","1,468.31","1,470.41","1,456.15","","-0.15%"
"2024- 04- 09","1,466.54","1,471.43","1,473.23","1,465.92","","-0.22%"
"2024- 04- 08","1,469.80","1,465.18","1,472.10","1,462.92","","0.42%"
"2024- 04- 05","1,463.71","1,464.79","1,467.80","1,458.17","","-0.01%"
"2024- 04- 04","1,463.90","1,457.96","1,465.37","1,455.41","","0.47%"
"2024- 04- 03","1,457.03","1,455.94","1,462.73","1,450.82","","0.12%"
"2024- 04- 02","1,455.24","1,454.32","1,457.56","1,446.76","","0.09%"
"2024- 04- 01","1,453.89","1,452.45","1,456.81","1,449.48","","0.17%"
"2024- 03- 29","1,451.49","1,457.60","1,457.99","1,448.33","","-0.29%"
"2024- 03- 28","1,455.68","1,462.31","1,462.80","1,453.41","","-0.39%"
"2024- 03- 27","1,461.32","1,455.93","1,465.62","1,452.91","","0.48%"
"2024- 03- 26","1,454.35","1,451.83","1,458.57","1,446.81","","0.25%"
"2024- 03- 25","1,450.77","1,453.58","1,455.56","1,444.19","","-0.06%"
"2024- 03- 22","1,451.58","1,450.25","1,457.43","1,444.92","","0.19%"
"2024- 03- 21","1,448.80","1,453.01","1,455.96","1,444.23","","-0.19%"
"2024- 03- 20","1,451.60","1,453.31","1,458.27","1,451.49","","-0.09%"
"2024- 03- 19","1,452.91","1,453.73","1,458.30","1,450.97","","0.02%"
"2024- 03- 18","1,452.59","1,449.84","1,455.57","1,447.35","","0.27%"
"2024- 03- 15","1,448.66","1,441.68","1,451.67","1,439.06","","0.60%"
"2024- 03- 14","1,440.02","1,438.49","1,443.38","1,436.11","","0.14%"
"2024- 03- 13","1,437.94","1,434.15","1,441.49","1,430.68","","0.36%"
"2024- 03- 12","1,432.82","1,433.16","1,436.94","1,428.78","","0.05%"
"2024- 03- 11","1,432.11","1,441.88","1,442.94","1,429.49","","-0.50%"
"2024- 03- 08","1,439.31","1,449.74","1,452.94","1,438.05","","-0.62%"
"2024- 03- 07","1,448.25","1,449.69","1,453.10","1,442.24","","0.00%"
"2024- 03- 06","1,448.25","1,451.13","1,452.69","1,446.83","","-0.09%"
"2024- 03- 05","1,449.58","1,446.07","1,452.92","1,443.88","","0.35%"
"2024- 03- 04","1,444.55","1,444.13","1,447.67","1,439.96","","0.19%"
"2024- 03- 01","1,441.88","1,443.34","1,446.63","1,441.20","","0.00%"
"2024- 02- 29","1,441.90","1,447.19","1,450.23","1,441.71","","-0.25%"
"2024- 02- 28","1,445.58","1,445.04","1,449.60","1,441.93","","0.08%"
"2024- 02- 27","1,444.48","1,445.48","1,446.89","1,442.44","","-0.03%"
"2024- 02- 26","1,444.98","1,440.94","1,446.83","1,437.07","","0.43%"
"2024- 02- 23","1,438.74","1,437.03","1,443.70","1,436.05","","0.16%"
"2024- 02- 22","1,436.50","1,442.56","1,444.64","1,434.76","","-0.38%"
"2024- 02- 21","1,441.95","1,441.51","1,445.84","1,439.83","","0.07%"
"2024- 02- 20","1,440.89","1,438.88","1,444.60","1,437.86","","0.25%"
"2024- 02- 19","1,437.35","1,436.06","1,441.14","1,434.74","","0.21%"
"2024- 02- 16","1,434.33","1,431.29","1,438.57","1,431.02","","0.23%"
"2024- 02- 15","1,430.98","1,427.64","1,435.15","1,427.44","","0.31%"
"2024- 02- 14","1,426.59","1,436.38","1,437.01","1,426.46","","-0.62%"
"2024- 02- 13","1,435.52","1,431.79","1,438.90","1,422.17","","0.32%"
"2024- 02- 12","1,430.97","1,435.53","1,438.99","1,429.77","","-0.22%"
"2024- 02- 09","1,434.08","1,436.23","1,438.80","1,431.96","","-0.04%"
"2024- 02- 08","1,434.60","1,431.39","1,437.63","1,428.06","","0.27%"
"2024- 02- 07","1,430.70","1,427.41","1,432.34","1,423.01","","0.26%"
"2024- 02- 06","1,426.92","1,433.05","1,433.90","1,424.61","","-0.35%"
"2024- 02- 05","1,431.91","1,444.14","1,444.54","1,431.10","","-0.74%"
"2024- 02- 02","1,442.64","1,445.69","1,446.44","1,429.27","","-0.13%"
"2024- 02- 01","1,444.57","1,443.62","1,448.06","1,437.40","","0.15%"
"2024- 01- 31","1,442.41","1,441.69","1,449.02","1,437.45","","0.12%"
"2024- 01- 30","1,440.66","1,444.84","1,445.72","1,435.94","","-0.23%"
"2024- 01- 29","1,444.00","1,450.67","1,452.20","1,439.81","","-0.46%"
"2024- 01- 26","1,450.64","1,449.72","1,453.33","1,445.38","","0.09%"
"2024- 01- 25","1,449.32","1,451.10","1,458.52","1,445.79","","-0.02%"
"2024- 01- 24","1,449.59","1,453.46","1,456.13","1,448.40","","-0.10%"
"2024- 01- 23","1,451.05","1,457.82","1,459.24","1,448.84","","-0.41%"
"2024- 01- 22","1,457.02","1,453.34","1,462.01","1,450.60","","0.26%"
"2024- 01- 19","1,453.29","1,457.02","1,458.09","1,449.04","","-0.15%"
"2024- 01- 18","1,455.41","1,463.61","1,466.27","1,452.30","","-0.47%"
"2024- 01- 17","1,462.35","1,456.30","1,466.94","1,453.99","","0.50%"
"2024- 01- 16","1,455.08","1,446.17","1,458.89","1,444.84","","0.70%"
"2024- 01- 15","1,444.94","1,439.15","1,450.37","1,437.32","","0.49%"
"2024- 01- 12","1,437.84","1,442.59","1,446.49","1,433.43","","-0.24%"
"2024- 01- 11","1,441.30","1,447.74","1,448.81","1,438.67","","-0.39%"
"2024- 01- 10","1,447.00","1,443.60","1,448.80","1,440.42","","0.30%"
"2024- 01- 09","1,442.72","1,436.96","1,446.30","1,433.91","","0.45%"
"2024- 01- 08","1,436.26","1,439.44","1,446.04","1,436.40","","-0.11%"
"2024- 01- 05","1,437.82","1,439.06","1,445.30","1,433.43","","0.06%"
"2024- 01- 04","1,436.90","1,431.16","1,441.26","1,427.50","","0.48%"
"2024- 01- 03","1,430.10","1,436.56","1,438.01","1,428.01","","-0.31%"
"2024- 01- 02","1,434.58","1,429.76","1,442.60","1,425.40","","0.42%"
"2024- 01- 01","1,428.59","1,429.07","1,430.14","1,428.66","","0.01%"
"2023- 12- 29","1,428.50","1,426.65","1,441.30","1,422.43","","0.19%"
"2023- 12- 28","1,425.76","1,437.44","1,439.19","1,424.94","","-0.67%"
"2023- 12- 27","1,435.37","1,430.57","1,439.00","1,425.49","","0.46%"
"2023- 12- 26","1,428.82","1,427.03","1,432.82","1,424.33","","0.21%"
"2023- 12- 25","1,425.88","1,430.32","1,430.75","1,426.57","","-0.17%"
"2023- 12- 22","1,428.27","1,427.29","1,434.13","1,425.32","","0.20%"
"2023- 12- 21","1,425.38","1,426.87","1,433.95","1,424.05","","0.00%"
"2023- 12- 20","1,425.31","1,428.58","1,430.60","1,422.15","","-0.16%"
"2023- 12- 19","1,427.63","1,424.52","1,433.34","1,419.69","","0.32%"
"2023- 12- 18","1,423.02","1,419.46","1,425.45","1,414.08","","0.45%"
"2023- 12- 15","1,416.66","1,418.05","1,426.11","1,415.06","","0.02%"
"2023- 12- 14","1,416.36","1,433.79","1,435.43","1,406.89","","-1.09%"
"2023- 12- 13","1,432.02","1,416.32","1,434.70","1,415.67","","1.22%"
"2023- 12- 12","1,414.72","1,417.20","1,421.94","1,412.08","","-0.14%"
"2023- 12- 11","1,416.68","1,418.22","1,423.70","1,415.17","","0.01%"
"2023- 12- 08","1,416.59","1,418.56","1,420.78","1,405.32","","-0.11%"
"2023- 12- 07","1,418.11","1,417.42","1,428.91","1,415.61","","0.12%"
"2023- 12- 06","1,416.44","1,418.31","1,420.67","1,414.23","","-0.06%"
"2023- 12- 05","1,417.26","1,420.31","1,427.03","1,417.21","","-0.14%"
"2023- 12- 04","1,419.25","1,409.73","1,421.09","1,407.04","","0.84%"
"2023- 12- 01","1,407.48","1,416.33","1,426.34","1,407.69","","-0.49%"
"2023- 11- 30","1,414.34","1,416.59","1,421.30","1,411.98","","-0.13%"
"2023- 11- 29","1,416.16","1,415.73","1,421.45","1,413.18","","0.10%"
"2023- 11- 28","1,414.69","1,422.32","1,423.40","1,413.77","","-0.41%"
"2023- 11- 27","1,420.55","1,426.22","1,431.92","1,420.68","","-0.33%"
"2023- 11- 24","1,425.32","1,419.05","1,428.34","1,414.13","","0.53%"
"2023- 11- 23","1,417.74","1,416.47","1,421.05","1,411.88","","0.10%"
"2023- 11- 22","1,416.29","1,414.08","1,423.76","1,409.50","","0.29%"
"2023- 11- 21","1,412.19","1,409.63","1,416.82","1,405.75","","0.32%"
"2023- 11- 20","1,407.63","1,413.94","1,417.44","1,405.51","","-0.29%"
"2023- 11- 17","1,411.75","1,402.98","1,415.13","1,400.26","","0.68%"
"2023- 11- 16","1,402.19","1,415.79","1,420.62","1,397.54","","-0.90%"
"2023- 11- 15","1,414.98","1,419.89","1,422.82","1,408.20","","-0.31%"
"2023- 11- 14","1,419.33","1,411.77","1,429.89","1,410.95","","0.60%"
"2023- 11- 13","1,410.92","1,407.80","1,417.29","1,407.38","","0.34%"
"2023- 11- 10","1,406.16","1,406.32","1,410.64","1,402.36","","0.10%"
"2023- 11- 09","1,404.75","1,401.71","1,407.95","1,395.30","","0.33%"
"2023- 11- 08","1,400.17","1,396.30","1,404.95","1,388.92","","0.32%"
"2023- 11- 07","1,395.67","1,392.46","1,404.40","1,391.65","","0.31%"
"2023- 11- 06","1,391.38","1,405.21","1,408.28","1,388.89","","-0.87%"
"2023- 11- 03","1,403.60","1,417.33","1,419.68","1,397.50","","-0.89%"
"2023- 11- 02","1,416.27","1,425.66","1,428.82","1,413.80","","-0.56%"
"2023- 11- 01","1,424.27","1,430.82","1,436.51","1,423.42","","-0.40%"
"2023- 10- 31","1,430.03","1,429.31","1,439.37","1,427.54","","0.13%"
"2023- 10- 30","1,428.12","1,433.03","1,434.40","1,424.16","","-0.22%"
"2023- 10- 27","1,431.33","1,429.64","1,436.23","1,423.82","","0.20%"
"2023- 10- 26","1,428.44","1,429.33","1,434.44","1,427.34","","-0.01%"
"2023- 10- 25","1,428.58","1,423.66","1,432.10","1,422.35","","0.40%"
"2023- 10- 24","1,422.90","1,433.41","1,437.45","1,423.11","","-0.62%"
"2023- 10- 23","1,431.77","1,430.56","1,436.33","1,429.06","","0.19%"
"2023- 10- 20","1,429.08","1,436.11","1,438.68","1,426.91","","-0.40%"
"2023- 10- 19","1,434.80","1,427.86","1,441.48","1,426.31","","0.60%"
"2023- 10- 18","1,426.29","1,431.41","1,433.15","1,425.69","","-0.31%"
"2023- 10- 17","1,430.78","1,423.77","1,435.35","1,421.57","","0.53%"
"2023- 10- 16","1,423.17","1,421.70","1,429.43","1,420.93","","0.15%"
"2023- 10- 13","1,421.04","1,420.65","1,426.06","1,418.70","","0.08%"
"2023- 10- 12","1,419.92","1,423.02","1,428.15","1,414.79","","-0.08%"
"2023- 10- 11","1,421.00","1,423.85","1,425.45","1,417.42","","-0.09%"
"2023- 10- 10","1,422.21","1,424.08","1,430.52","1,421.15","","-0.06%"
"2023- 10- 09","1,423.06","1,420.36","1,430.08","1,417.96","","-0.02%"
"2023- 10- 06","1,423.40","1,420.40","1,425.91","1,416.54","","0.28%"
"2023- 10- 05","1,419.47","1,421.21","1,423.87","1,415.70","","-0.01%"
"2023- 10- 04","1,419.60","1,425.66","1,427.30","1,419.58","","-0.33%"
"2023- 10- 03","1,424.37","1,421.97","1,428.94","1,419.43","","0.28%"
"2023- 10- 02","1,420.38","1,429.18","1,431.77","1,421.26","","-0.60%"
"2023- 09- 29","1,428.94","1,427.10","1,431.16","1,421.32","","0.28%"
"2023- 09- 28","1,425.00","1,424.07","1,429.90","1,421.69","","0.19%"
"2023- 09- 27","1,422.27","1,431.53","1,432.83","1,422.81","","-0.53%"
"2023- 09- 26","1,429.78","1,418.88","1,433.20","1,416.44","","0.91%"
"2023- 09- 25","1,416.95","1,422.94","1,424.66","1,415.42","","-0.29%"
"2023- 09- 22","1,421.01","1,427.98","1,430.76","1,416.12","","-0.43%"
"2023- 09- 21","1,427.11","1,421.29","1,433.39","1,418.51","","0.45%"
"2023- 09- 20","1,420.76","1,419.23","1,424.21","1,415.68","","0.15%"
"2023- 09- 19","1,418.57","1,415.67","1,421.25","1,411.01","","0.26%"
"2023- 09- 18","1,414.90","1,417.56","1,419.14","1,411.63","","-0.05%"
"2023- 09- 15","1,415.57","1,415.01","1,419.33","1,410.97","","0.06%"
"2023- 09- 14","1,414.74","1,425.04","1,428.04","1,412.63","","-0.59%"
"2023- 09- 13","1,423.17","1,426.89","1,431.59","1,422.43","","-0.20%"
"2023- 09- 12","1,426.01","1,425.98","1,428.66","1,421.35","","0.10%"
"2023- 09- 11","1,424.64","1,431.98","1,432.73","1,423.65","","-0.25%"
"2023- 09- 08","1,428.27","1,428.34","1,432.29","1,425.94","","0.11%"
"2023- 09- 07","1,426.66","1,431.61","1,434.44","1,427.03","","-0.27%"
"2023- 09- 06","1,430.53","1,426.90","1,433.85","1,423.03","","0.34%"
"2023- 09- 05","1,425.67","1,423.58","1,435.45","1,421.45","","0.27%"
"2023- 09- 04","1,421.88","1,420.96","1,426.11","1,418.97","","0.17%"
"2023- 09- 01","1,419.40","1,437.19","1,438.31","1,419.94","","-1.20%"
"2023- 08- 31","1,436.58","1,446.38","1,448.07","1,434.24","","-0.64%"
"2023- 08- 30","1,445.78","1,434.58","1,446.81","1,433.28","","0.84%"
"2023- 08- 29","1,433.79","1,432.00","1,438.60","1,428.54","","0.13%"
"2023- 08- 28","1,431.97","1,430.62","1,436.34","1,425.71","","0.18%"
"2023- 08- 25","1,429.41","1,435.94","1,437.98","1,425.25","","-0.37%"
"2023- 08- 24","1,434.73","1,442.26","1,445.44","1,430.77","","-0.39%"
"2023- 08- 23","1,440.36","1,454.23","1,456.22","1,441.11","","-0.86%"
"2023- 08- 22","1,452.89","1,460.37","1,463.19","1,450.42","","-0.38%"
"2023- 08- 21","1,458.47","1,457.83","1,465.35","1,456.18","","0.22%"
"2023- 08- 18","1,455.28","1,456.57","1,462.04","1,450.31","","-0.04%"
"2023- 08- 17","1,455.92","1,460.04","1,461.98","1,453.76","","-0.22%"
"2023- 08- 16","1,459.11","1,457.85","1,463.67","1,456.97","","0.13%"
"2023- 08- 15","1,457.23","1,459.09","1,463.80","1,454.74","","-0.10%"
"2023- 08- 14","1,458.64","1,457.41","1,462.33","1,451.89","","0.19%"
"2023- 08- 11","1,455.88","1,446.48","1,461.15","1,445.29","","0.70%"
"2023- 08- 10","1,445.82","1,441.63","1,452.32","1,440.60","","0.35%"
"2023- 08- 09","1,440.84","1,442.93","1,449.68","1,438.70","","-0.10%"
"2023- 08- 08","1,442.34","1,438.98","1,450.38","1,435.65","","0.26%"
"2023- 08- 07","1,438.55","1,437.33","1,440.40","1,428.60","","0.19%"
"2023- 08- 04","1,435.79","1,422.91","1,440.10","1,420.20","","1.00%"
"2023- 08- 03","1,421.64","1,421.36","1,425.06","1,416.46","","0.08%"
"2023- 08- 02","1,420.51","1,416.15","1,427.61","1,415.46","","0.35%"
"2023- 08- 01","1,415.57","1,405.47","1,417.36","1,402.43","","0.74%"
"2023- 07- 31","1,405.13","1,403.54","1,411.72","1,398.84","","0.22%"
"2023- 07- 28","1,402.02","1,409.76","1,411.38","1,397.80","","-0.47%"
"2023- 07- 27","1,408.69","1,408.85","1,427.86","1,404.96","","0.02%"
"2023- 07- 26","1,408.43","1,411.27","1,416.55","1,406.95","","-0.15%"
"2023- 07- 25","1,410.56","1,417.16","1,423.07","1,407.81","","-0.41%"
"2023- 07- 24","1,416.43","1,431.65","1,433.88","1,414.88","","-0.97%"
"2023- 07- 21","1,430.37","1,422.28","1,434.60","1,420.64","","0.69%"
"2023- 07- 20","1,420.52","1,420.09","1,428.76","1,416.15","","0.13%"
"2023- 07- 19","1,418.72","1,420.57","1,424.61","1,416.28","","-0.09%"
"2023- 07- 18","1,420.03","1,420.10","1,423.95","1,414.09","","0.04%"
"2023- 07- 17","1,419.44","1,426.06","1,427.03","1,418.52","","-0.32%"
"2023- 07- 14","1,423.93","1,422.51","1,427.59","1,415.74","","0.15%"
"2023- 07- 13","1,421.78","1,418.84","1,426.01","1,413.44","","0.25%"
"2023- 07- 12","1,418.25","1,422.16","1,428.91","1,415.27","","-0.22%"
"2023- 07- 11","1,421.39","1,429.85","1,432.46","1,420.23","","-0.55%"
"2023- 07- 10","1,429.21","1,424.44","1,433.36","1,423.13","","0.41%"
"2023- 07- 07","1,423.41","1,425.87","1,427.10","1,418.29","","-0.13%"
"2023- 07- 06","1,425.23","1,415.23","1,429.51","1,410.11","","0.75%"
"2023- 07- 05","1,414.66","1,408.61","1,420.95","1,408.05","","0.48%"
"2023- 07- 04","1,407.86","1,423.64","1,427.60","1,407.80","","-1.06%"
"2023- 07- 03","1,422.88","1,436.15","1,437.14","1,420.60","","-0.83%"
"2023- 06- 30","1,434.79","1,437.19","1,440.98","1,430.23","","-0.12%"
"2023- 06- 29","1,436.45","1,428.85","1,440.00","1,424.33","","0.58%"
"2023- 06- 28","1,428.14","1,424.36","1,436.86","1,421.32","","0.31%"
"2023- 06- 27","1,423.77","1,423.69","1,427.18","1,417.19","","0.06%"
"2023- 06- 26","1,422.95","1,426.15","1,428.47","1,418.49","","-0.12%"
"2023- 06- 23","1,424.73","1,422.93","1,428.14","1,418.39","","0.17%"
"2023- 06- 22","1,422.29","1,415.81","1,429.10","1,413.11","","0.51%"
"2023- 06- 21","1,415.10","1,407.05","1,418.08","1,404.14","","0.64%"
"2023- 06- 20","1,406.10","1,401.69","1,410.45","1,395.87","","0.41%"
"2023- 06- 19","1,400.36","1,397.48","1,404.86","1,395.86","","0.33%"
"2023- 06- 16","1,395.73","1,390.39","1,399.42","1,387.94","","0.43%"
"2023- 06- 15","1,389.76","1,380.54","1,394.59","1,377.36","","0.72%"
"2023- 06- 14","1,379.88","1,368.57","1,383.78","1,365.44","","0.87%"
"2023- 06- 13","1,367.98","1,382.19","1,384.12","1,367.81","","-1.00%"
"2023- 06- 12","1,381.78","1,384.39","1,390.23","1,381.06","","-0.12%"
"2023- 06- 09","1,383.48","1,398.03","1,400.39","1,382.69","","-0.94%"
"2023- 06- 08","1,396.65","1,400.13","1,402.52","1,393.85","","-0.20%"
"2023- 06- 07","1,399.45","1,389.61","1,400.96","1,387.30","","0.74%"
"2023- 06- 06","1,389.22","1,394.28","1,396.56","1,387.49","","-0.30%"
"2023- 06- 05","1,393.40","1,398.95","1,402.00","1,393.44","","-0.34%"
"2023- 06- 02","1,398.12","1,413.64","1,414.47","1,397.17","","-0.98%"
"2023- 06- 01","1,412.01","1,412.32","1,417.65","1,408.81","","0.04%"
"2023- 05- 31","1,411.41","1,417.19","1,419.48","1,410.57","","-0.36%"
"2023- 05- 30","1,416.50","1,418.64","1,420.03","1,412.61","","-0.06%"
"2023- 05- 29","1,417.42","1,419.51","1,422.51","1,416.32","","-0.07%"
"2023- 05- 26","1,418.42","1,427.18","1,428.73","1,418.48","","-0.59%"
"2023- 05- 25","1,426.90","1,417.68","1,428.49","1,414.57","","0.70%"
"2023- 05- 24","1,417.05","1,422.17","1,424.01","1,416.91","","-0.26%"
"2023- 05- 23","1,420.79","1,421.01","1,424.61","1,414.88","","0.03%"
"2023- 05- 22","1,420.30","1,433.08","1,435.63","1,419.94","","-0.78%"
"2023- 05- 19","1,431.48","1,437.64","1,439.39","1,428.54","","-0.39%"
"2023- 05- 18","1,437.05","1,446.90","1,449.64","1,435.75","","-0.63%"
"2023- 05- 17","1,446.17","1,458.66","1,460.03","1,444.30","","-0.81%"
"2023- 05- 16","1,457.93","1,452.53","1,461.62","1,449.84","","0.42%"
"2023- 05- 15","1,451.80","1,457.38","1,458.92","1,449.64","","-0.31%"
"2023- 05- 12","1,456.25","1,452.86","1,460.91","1,450.28","","0.25%"
"2023- 05- 11","1,452.60","1,447.45","1,457.01","1,445.05","","0.39%"
"2023- 05- 10","1,446.90","1,453.93","1,455.68","1,446.71","","-0.43%"
"2023- 05- 09","1,453.21","1,455.31","1,458.31","1,449.64","","-0.07%"
"2023- 05- 08","1,454.17","1,454.10","1,462.31","1,451.54","","0.18%"
"2023- 05- 05","1,451.59","1,457.31","1,458.91","1,445.81","","-0.35%"
"2023- 05- 04","1,456.70","1,476.85","1,479.14","1,456.49","","-1.29%"
"2023- 05- 03","1,475.76","1,476.83","1,478.91","1,469.01","","-0.05%"
"2023- 05- 02","1,476.43","1,473.76","1,478.07","1,468.69","","0.23%"
"2023- 05- 01","1,473.04","1,476.74","1,477.88","1,470.41","","-0.08%"